Unique ID,Country IDs,Country Names,Age,Industry,Years of Experience,Job Title,Education,Knows English,Number of Connections,Endorsements,Profile Picture,Volunteer Experience,WFH,Company Type,Company Size,YOE in Current Company,Received Promotion,Number of People Under,Salary
1755,1,USA,30,Retail,17,Marketing Associate,Bachelor,1,1,0,1,0,1,Public,100,4,0,0,74116.98
1756,1,USA,34,Manufacturing,21,Marketing Associate,Bachelor,1,44,0,0,1,1,Private,10000,17,0,0,100506.5
1757,2,UK,34,Education,2,Software Engineer,PhD,1,290,11,0,0,0,Public,1000,1,1,0,100572.3
1758,2,UK,33,Manufacturing,29,Doctor,Bachelor,1,18,0,1,0,0,Startup,1000,23,0,0,120986.4
1759,2,UK,23,Education,19,Doctor,Bachelor,1,47,3,0,0,0,Government,10000,17,0,0,90306.7
1760,2,UK,24,Education,0,Business Analyst,Master,1,880,80,1,0,0,Non-profit,10,0,0,0,176702.8
1761,5,Australia,35,Healthcare,12,Software Engineer,PhD,1,966,85,1,0,1,Private,10,3,1,0,323987
1762,1,USA,25,Finance,17,Marketing Associate,Bachelor,1,54,2,1,0,1,Public,10,7,0,0,85566.47
1763,2,UK,33,Manufacturing,17,Marketing Associate,Bachelor,1,57,2,1,1,1,Private,10000,1,0,0,66852.3
1764,3,India,33,Education,29,Professor,Bachelor,0,64,0,0,1,1,Startup,10000,15,1,29,83837.11
1765,5,Australia,35,Manufacturing,4,Doctor,Bachelor,1,27,0,0,1,0,Non-profit,10,2,1,0,64991.91
1766,1,USA,33,Tech,22,Product Manager,Master,1,926,63,0,0,0,Government,10000,9,1,17,364679.7
1767,5,Australia,33,Finance,14,Marketing Associate,Bachelor,1,7,0,0,0,0,Government,1000,8,0,0,77780.7
1768,4,Canada,35,Finance,16,Sales Associate,Bachelor,1,42,,0,1,1,Private,10,3,0,0,99052.09
1769,2,UK,31,Tech,15,Product Manager,Master,1,214,8,0,0,0,Government,1000,12,0,44,160063.5
1770,3,India,30,Tech,17,Product Manager,PhD,0,683,30,0,0,1,Private,10,11,0,36,191099.6
1771,1,USA,33,Manufacturing,0,Doctor,Bachelor,1,47,2,0,0,0,Public,100,0,1,0,64292.26
1772,5,Australia,32,Others,15,Product Manager,PhD,1,387,35,1,1,0,Public,10,9,1,39,264415.4
1773,1,USA,31,Healthcare,2,Doctor,Bachelor,1,20,0,1,0,0,Public,100,0,1,0,62705.57
1774,4,Canada,35,Manufacturing,29,Doctor,Bachelor,1,48,1,0,0,1,Startup,100,18,1,0,110961.8
1775,3,India,23,Manufacturing,7,Data Scientist,Master,0,360,16,0,1,1,Non-profit,100,1,0,0,52016.91
1776,5,Australia,23,Education,13,Product Manager,Master,1,614,51,0,1,1,Startup,100,6,0,37,294886.8
1777,4,Canada,34,Others,13,Doctor,Bachelor,1,96,3,0,1,0,Startup,100,12,0,0,94670.61
1778,3,India,35,Manufacturing,30,Doctor,Bachelor,0,29,0,0,0,1,Public,100,26,1,0,59803.76
1779,2,UK,23,Finance,3,Product Manager,Bachelor,1,585,38,0,1,1,Private,1000,2,1,19,145726.5
1780,1,USA,35,Retail,33,Product Manager,PhD,1,494,31,0,1,1,Startup,1000,30,0,41,556125.4
1781,4,Canada,25,Healthcare,22,Marketing Associate,Bachelor,1,25,1,0,0,0,Public,10000,7,0,0,71735.99
1782,1,USA,29,Tech,20,Product Manager,Bachelor,1,608,14,1,1,1,Non-profit,100,1,0,14,176600.5
1783,1,USA,35,Finance,19,Business Analyst,Master,1,231,2,1,1,1,Non-profit,100,2,1,0,92520.69
1784,4,Canada,31,Tech,4,Product Manager,PhD,1,164,2,1,1,0,Government,100,2,1,38,131964
1785,4,Canada,35,Education,11,Data Scientist,PhD,1,157,2,0,1,0,Startup,10000,6,0,0,115349.4
1786,5,Australia,26,Others,18,Marketing Associate,Bachelor,1,68,4,1,0,0,Government,100,15,0,0,99111.04
1787,3,India,30,Manufacturing,5,Software Engineer,PhD,0,604,59,1,0,0,Private,1000,3,1,0,111122.5
1788,2,UK,26,Education,14,Doctor,Bachelor,1,88,0,1,1,0,Non-profit,10000,10,0,0,77186.62
1789,3,India,26,Tech,15,Product Manager,PhD,0,453,21,1,1,0,Government,10000,5,0,45,143420.4
1790,2,UK,28,Manufacturing,12,Business Analyst,Bachelor,1,580,34,0,1,1,Private,1000,4,0,0,133748.7
1791,2,UK,28,Retail,6,Doctor,Bachelor,1,11,0,1,1,0,Public,1000,5,1,0,61237
1792,5,Australia,27,Retail,10,Doctor,Bachelor,1,29,0,0,0,1,Startup,100,7,1,0,88632.93
1793,3,India,31,Others,17,Data Scientist,PhD,0,326,26,0,1,0,Private,10000,0,0,0,75892.58
1794,4,Canada,33,Manufacturing,28,Professor,Bachelor,1,63,3,1,1,1,Government,10000,1,1,9,78825.39
1795,1,USA,32,Education,20,Business Analyst,PhD,1,148,11,0,1,0,Private,100,12,1,0,148321.2
1796,5,Australia,25,Tech,0,Doctor,Bachelor,1,99,3,1,0,1,Private,100,0,1,0,76002.63
1797,5,Australia,40.37003,Healthcare,6,Data Scientist,Bachelor,1,645,50,1,1,0,Non-profit,100,0,0,0,152154.3
1798,5,Australia,31,Education,28,Sales Associate,Bachelor,1,27,0,0,1,0,Public,1000,4,0,0,82619.87
1799,4,Canada,28,Finance,14,Business Analyst,Master,1,644,43,1,1,1,Startup,1000,9,1,0,188361.5
1800,1,USA,30,Finance,16,Professor,Bachelor,1,12,0,1,0,0,Public,100,5,0,24,97656.2
1801,2,UK,28,Finance,5,Professor,Bachelor,1,12,0,0,0,1,Public,1000,2,0,11,63074.4
1802,4,Canada,27,Tech,24,Sales Associate,Bachelor,1,3,0,1,1,1,Non-profit,10,11,0,0,87213.67
1803,3,India,27,Finance,24,Business Analyst,Master,0,218,15,1,0,0,Startup,10000,1,0,0,62960.72
1804,3,India,30,Others,13,Product Manager,PhD,0,793,32,1,1,1,Public,100,3,1,16,129925
1805,4,Canada,31,Finance,2,Business Analyst,Master,1,196,3,0,0,1,Private,10000,1,0,0,64207.6
1806,5,Australia,31,Manufacturing,24,Data Scientist,Bachelor,1,328,11,0,0,1,Government,10000,21,0,0,151233.5
1807,4,Canada,28,Manufacturing,20,Business Analyst,PhD,1,698,28,0,1,0,Government,1000,10,1,0,202394.5
1808,1,USA,29,Manufacturing,9,Business Analyst,PhD,1,191,17,0,0,1,Startup,1000,0,0,0,143500.5
1809,2,UK,29,Tech,27,Professor,Bachelor,1,31,2,1,1,1,Government,100,24,0,47,173490.9
1810,2,UK,26,Finance,15,Business Analyst,Master,1,817,49,1,1,1,Private,1000,14,0,0,206675.8
1811,2,UK,34,Education,29,Professor,Bachelor,1,70,2,1,1,0,Government,100,23,0,21,128864.3
1812,2,UK,29,Finance,2,Professor,Bachelor,1,26,1,1,1,1,Non-profit,10,0,0,43,78888.77
1813,5,Australia,23,Others,5,Marketing Associate,Bachelor,1,7,0,0,0,1,Startup,10,2,1,0,77366.23
1814,3,India,34,Manufacturing,24,Marketing Associate,Bachelor,0,93,7,1,0,1,Startup,100,4,0,0,57322.21
1815,3,India,28,Retail,10,Product Manager,Bachelor,0,199,15,1,0,1,Government,100,4,1,13,55654.07
1816,4,Canada,29,Finance,13,Doctor,Bachelor,1,29,1,0,0,1,Non-profit,10000,9,0,0,68845.91
1817,2,UK,32,Manufacturing,10,Business Analyst,Bachelor,1,353,34,1,1,1,Non-profit,10000,7,0,0,117591.8
1818,3,India,28,Finance,13,Software Engineer,Bachelor,0,378,10,1,0,1,Government,10000,4,0,0,56028.95
1819,1,USA,27,Retail,12,Sales Associate,Bachelor,1,44,3,0,1,0,Startup,10,11,1,0,107654.3
1820,4,Canada,34,Tech,4,Professor,Bachelor,1,48,0,0,1,0,Public,10,0,0,22,75131.37
1821,5,Australia,34,Others,33,Professor,Bachelor,1,98,3,0,0,1,Startup,10000,9,1,24,152194.9
1822,3,India,26,Healthcare,4,Marketing Associate,Bachelor,0,97,5,0,1,1,Government,10000,0,1,0,35899.23
1823,2,UK,23,Others,4,Doctor,Bachelor,1,46,2,1,1,1,Public,10,0,1,0,57464.81
1824,5,Australia,28,Others,6,Marketing Associate,Bachelor,1,47,2,0,1,1,Public,100,1,1,0,66807.97
1825,1,USA,24,Healthcare,10,Software Engineer,Bachelor,1,574,19,1,0,0,Private,100,6,0,0,137268.9
1826,1,USA,28,Finance,10,Professor,Bachelor,1,79,6,0,1,0,Startup,1000,7,0,11,114536.9
1827,1,USA,34,Education,12,Sales Associate,Bachelor,1,51,1,0,1,0,Government,10,2,1,0,74314.57
1828,5,Australia,24,Finance,21,Business Analyst,PhD,1,313,5,1,0,1,Non-profit,10,19,0,0,173135.6
1829,3,India,24,Retail,6,Product Manager,PhD,0,748,40,1,0,1,Non-profit,100,5,0,19,133018.2
1830,3,India,31,Others,12,Sales Associate,Bachelor,0,40,1,1,1,1,Non-profit,10000,4,1,0,38244.23
1831,2,UK,34,Finance,2,Data Scientist,PhD,1,262,7,0,0,0,Government,1000,0,0,0,93282.25
1832,5,Australia,30,Healthcare,19,Professor,Bachelor,1,38,1,1,0,1,Non-profit,10,15,0,29,123538.4
1833,3,India,32,Finance,23,Professor,Bachelor,0,27,0,1,0,1,Startup,10,2,0,47,69788.39
1834,4,Canada,34,Finance,24,Professor,Bachelor,1,78,2,1,0,0,Startup,1000,2,1,28,107284.6
1835,2,UK,26,Manufacturing,10,Doctor,Bachelor,1,37,1,0,1,1,Startup,10000,5,1,0,79456.17
1836,3,India,28,Finance,17,Sales Associate,Bachelor,0,74,2,0,0,1,Public,10000,12,0,0,48189.97
1837,4,Canada,25,Others,11,Business Analyst,Bachelor,1,455,12,0,1,1,Private,10,10,1,0,109001.9
1838,2,UK,29,Manufacturing,22,Software Engineer,Bachelor,1,517,33,0,0,1,Private,10,12,0,0,156375.9
1839,1,USA,35,Tech,4,Business Analyst,Bachelor,1,586,54,0,0,1,Government,100,3,1,0,186009.2
1840,1,USA,26,Education,2,Data Scientist,Bachelor,1,697,52,1,1,0,Government,10000,1,1,0,160058.7
1841,4,Canada,31,Finance,17,Business Analyst,Master,1,867,9,0,1,1,Private,10000,13,0,0,153023.8
1842,1,USA,27,Others,4,Software Engineer,Master,1,924,19,0,1,0,Public,1000,2,1,0,147014.4
1843,4,Canada,31,Manufacturing,26,Software Engineer,PhD,1,434,31,1,0,0,Non-profit,10,12,0,0,189810
1844,2,UK,23,Retail,8,Business Analyst,Master,1,222,13,0,1,1,Startup,1000,3,1,0,98024.29
1845,3,India,31,Retail,7,Business Analyst,PhD,0,462,4,1,0,0,Government,1000,2,0,0,66657.14
1846,2,UK,33,Manufacturing,2,Doctor,Bachelor,1,14,0,0,1,1,Startup,1000,1,1,0,65390.64
1847,4,Canada,27,Others,21,Product Manager,Master,1,918,5,0,1,0,Public,100,3,1,24,163350
1848,5,Australia,23,Retail,2,Professor,Bachelor,1,98,6,0,0,0,Private,100,1,0,34,94463.97
1849,5,Australia,28,Retail,1,Data Scientist,Bachelor,1,123,5,1,0,0,Government,10000,0,0,0,69141.67
1850,4,Canada,28,Finance,11,Sales Associate,Bachelor,1,91,1,1,1,0,Startup,10,4,0,0,79885.87
1851,1,USA,25,Healthcare,20,Product Manager,PhD,1,715,68,1,0,0,Private,100,18,0,10,402462
1852,4,Canada,27,Healthcare,12,Sales Associate,Bachelor,1,16,0,1,0,0,Non-profit,10000,10,0,0,68820.74
1853,3,India,31,Finance,2,Business Analyst,Master,0,931,41,1,1,1,Non-profit,10,1,0,0,84880.57
1854,2,UK,31,Finance,14,Product Manager,Bachelor,1,839,29,1,0,1,Government,1000,12,1,30,225736.6
1855,4,Canada,34,Healthcare,10,Professor,Bachelor,1,81,0,0,1,0,Non-profit,10,9,1,43,99671.43
1856,3,India,27,Finance,12,Sales Associate,Bachelor,0,93,2,1,1,0,Private,1000,11,1,0,46402.57
1857,5,Australia,24,Finance,14,Data Scientist,Bachelor,1,780,53,1,1,1,Public,10,10,1,0,218393.8
1858,4,Canada,31,Healthcare,7,Product Manager,Master,1,873,47,1,0,1,Public,1000,5,1,49,238779
1859,1,USA,31,Manufacturing,16,Data Scientist,PhD,1,539,5,0,0,0,Government,10000,12,1,0,181787
1860,4,Canada,31,Tech,21,Software Engineer,Master,1,769,16,0,0,1,Private,1000,12,0,0,177118.7
1861,5,Australia,34,Finance,14,Software Engineer,PhD,1,992,50,,0,1,Startup,10,7,1,0,351690.3
1862,3,India,26,Healthcare,3,Business Analyst,PhD,0,325,3,1,0,1,Non-profit,10,0,1,0,54770.18
1863,4,Canada,26,Retail,14,Sales Associate,Bachelor,1,45,2,0,0,1,Government,10000,3,0,0,63755.01
1864,4,Canada,35,Finance,21,Product Manager,Bachelor,1,627,0,1,1,1,Non-profit,1000,6,0,3,112814
1865,1,USA,25,Finance,4,Professor,Bachelor,1,59,4,0,1,1,Public,10000,2,0,41,98367.6
1866,4,Canada,35,Manufacturing,5,Professor,Bachelor,1,21,1,1,0,1,Private,10,1,0,9,60254.34
1867,2,UK,33,Tech,16,Software Engineer,Bachelor,1,363,26,1,1,1,Private,100,6,0,0,133222.4
1868,4,Canada,32,Finance,30,Professor,Bachelor,1,85,0,0,1,1,Startup,1000,11,0,38,140154.6
1869,3,India,35,Others,7,Product Manager,PhD,0,119,8,1,0,1,Private,10000,4,0,27,70490.47
1870,2,UK,28,Tech,20,Professor,Bachelor,1,83,0,0,1,0,Private,1000,18,1,4,109656.7
1871,1,USA,30,Others,19,Software Engineer,PhD,1,167,7,1,1,0,Startup,100,4,1,0,153432.2
1872,3,India,28,Healthcare,2,Marketing Associate,Bachelor,0,76,2,1,0,1,Non-profit,10,0,1,0,33707.35
1873,1,USA,31,Healthcare,28,Business Analyst,PhD,1,179,15,1,1,1,Government,1000,0,1,0,136557.5
1874,4,Canada,30,Retail,0,Software Engineer,PhD,1,298,25,1,1,1,Government,10,0,0,0,105769.5
1875,4,Canada,32,Education,3,Software Engineer,PhD,1,618,43,1,0,0,Startup,100,1,1,0,189133.1
1876,4,Canada,23,Manufacturing,18,Data Scientist,Master,1,818,12,1,1,0,Private,100,15,0,0,156832.3
1877,5,Australia,25,Healthcare,19,Marketing Associate,Bachelor,1,66,1,0,1,1,Public,100,4,1,0,80513.09
1878,5,Australia,30,Retail,15,Business Analyst,Master,1,606,33,1,1,1,Private,10000,10,0,0,171465.9
1879,5,Australia,26,Finance,25,Doctor,Bachelor,1,67,0,0,0,0,,1000,13,1,0,98635.66
1880,2,UK,33,Finance,17,Sales Associate,Bachelor,1,51,4,1,0,0,Startup,100,1,1,0,82488.48
1881,5,Australia,35,Others,2,Product Manager,Master,1,831,11,1,0,0,Private,10,1,1,1,122999
1882,,Canada,28,Healthcare,22,Doctor,Bachelor,1,94,0,0,1,0,Non-profit,1000,21,0,0,94041.65
1883,4,Canada,24,Education,9,Professor,Bachelor,1,31,1,0,1,0,Private,10,0,0,30,74897.47
1884,1,USA,28,Retail,10,Sales Associate,Bachelor,1,97,2,1,1,0,Private,10,0,0,0,74143.47
1885,3,India,24,Manufacturing,6,Doctor,Bachelor,0,61,5,1,1,1,Public,100,4,1,0,38332.1
1886,3,India,24,Retail,21,Data Scientist,PhD,0,475,6,1,0,0,Startup,100,15,0,0,112687.7
1887,2,UK,25,Others,17,Doctor,Bachelor,1,53,2,0,0,0,Government,1000,6,0,0,72800.05
1888,3,India,27,Education,13,Marketing Associate,Bachelor,0,32,0,0,0,1,Startup,100,11,0,0,51946.96
1889,2,UK,26,Tech,7,Software Engineer,Master,1,756,21,1,0,1,Non-profit,1000,1,0,0,140903.7
1890,1,USA,24,Manufacturing,21,Data Scientist,PhD,1,427,41,1,0,1,Public,1000,15,0,0,244203.2
1891,4,Canada,34,Manufacturing,9,Data Scientist,Bachelor,1,957,20,1,1,1,Government,10000,4,0,0,139458.1
1892,4,Canada,32,Finance,15,Professor,Bachelor,1,51,2,0,1,1,Startup,100,13,1,49,138735.4
1893,2,UK,24,Manufacturing,18,Data Scientist,PhD,1,982,17,1,1,0,Public,10000,8,0,0,213723.1
1894,5,Australia,25,Manufacturing,22,Sales Associate,Bachelor,1,9,0,1,0,0,Public,100,21,0,0,101876.9
1895,1,USA,31,Others,28,Marketing Associate,Bachelor,1,8,0,0,0,1,Government,10,3,0,0,81264.42
1896,4,Canada,24,Finance,7,Business Analyst,Bachelor,1,267,5,0,1,0,Startup,100,3,0,0,91135.05
1897,4,Canada,30,Manufacturing,14,Doctor,Bachelor,1,82,4,1,1,0,Government,100,13,0,44.54668,117692
1898,1,USA,31,Education,4,Data Scientist,Bachelor,1,622,32,1,1,1,Startup,1000,0,0,0,162952.7
1899,2,UK,25,Manufacturing,17,Professor,Bachelor,1,13,0,0,1,1,Startup,100,13,1,27,116582.8
1900,5,Australia,32,Healthcare,28,Software Engineer,Bachelor,1,771,23,0,1,0,Government,1000,20,1,0,224894
1901,2,UK,29,Others,19,Software Engineer,Master,1,656,46,0,1,0,Startup,10000,2,1,0,184667.9
1902,1,USA,28,Manufacturing,9,Data Scientist,PhD,1,452,26,0,0,0,Public,1000,5,0,0,170817.9
1903,3,India,35,Manufacturing,27,Business Analyst,PhD,0,707,12,0,1,1,Private,100,8,0,0,108059.9
1904,2,UK,24,Tech,20,Product Manager,Master,1,554,12,0,1,0,Government,1000,11,0,23,187510.6
1905,3,India,32,Tech,2,Marketing Associate,Bachelor,0,66,3,0,0,0,Government,10,0,1,0,38021.37
1906,1,USA,29,Retail,13,Data Scientist,PhD,1,780,32,0,0,1,Startup,1000,7,1,0,284586.4
1907,3,India,35,Education,32,Marketing Associate,Bachelor,0,61,4,1,1,1,Private,100,12,0,0,55302.48
1908,4,Canada,35,Tech,15,Sales Associate,Bachelor,1,91,1,1,1,1,Non-profit,100,10,0,0,87470.84
1909,3,India,32,Retail,26,Product Manager,Bachelor,0,569,28,0,0,1,Non-profit,10,20,0,25,132104.8
1910,5,Australia,34,Education,5,Professor,Bachelor,1,44,1,0,0,1,Public,1000,1,0,18,75776.46
1911,5,Australia,25,Retail,12,Business Analyst,PhD,1,703,31,1,0,1,Government,10000,7,1,0,212984.3
1912,1,USA,28,Tech,10,Data Scientist,Master,1,867,79,1,0,1,Government,1000,7,0,0,284626.3
1913,5,Australia,29,Tech,5,Marketing Associate,Bachelor,1,40,0,0,0,0,Non-profit,10,3,1,0,76029.22
1914,3,India,34,Others,5,Sales Associate,Bachelor,0,10,0,1,1,0,Private,1000,0,1,0,32013.66
1915,4,Canada,24,Finance,20,Marketing Associate,Bachelor,1,52,4,1,0,1,Government,10,13,0,0,83536.09
1916,1,USA,28,Education,16,Data Scientist,Master,1,809,42,0,1,0,Non-profit,10,7,1,0,202386.4
1917,2,UK,31,Retail,28,Software Engineer,PhD,1,494,2,0,0,1,Private,1000,9,1,0,151698.2
1918,4,Canada,27,Manufacturing,7,Data Scientist,PhD,1,190,7,1,0,0,Startup,1000,2,1,0,110280.5
1919,2,UK,29,Tech,20,Data Scientist,Master,1,986,40,1,0,1,Public,10000,19,0,0,273813.1
1920,1,USA,28,Education,19,Data Scientist,Master,1,776,65,1,0,1,Government,10,14,1,0,271091.8
1921,2,UK,35,Manufacturing,34,Professor,Bachelor,1,50,3,0,0,1,Private,10,10,1,26,113669.5
1922,4,Canada,29,Tech,26,Software Engineer,Bachelor,1,851,61,1,0,1,Non-profit,10000,20,0,0,300856.6
1923,5,Australia,23,Healthcare,7,Product Manager,Master,1,376,22,1,1,1,Private,10000,4,0,20,135922.9
1924,1,USA,25,Manufacturing,11,Software Engineer,Bachelor,1,540,15,1,1,1,Government,10,7,0,0,135773.9
1925,5,Australia,28,Others,18,Software Engineer,PhD,1,483,7,0,1,0,Government,100,16,1,0,188239.7
1926,5,Australia,29,Tech,17,Data Scientist,PhD,1,201,6,0,1,1,Non-profit,100,13,0,0,162290.6
1927,5,Australia,25,Tech,0,Data Scientist,PhD,1,796,59,1,1,0,Startup,100,0,1,0,299879.9
1928,4,Canada,,Retail,14,Marketing Associate,Bachelor,1,57,4,0,0,1,Non-profit,1000,12,1,0,76295.79
1929,3,India,24,Manufacturing,22,Professor,Bachelor,0,18,0,0,1,1,Public,10,15,1,5,50591.82
1930,5,Australia,27,Education,4,Doctor,Bachelor,1,18,0,1,0,0,Government,10000,3,0,0,65033.56
1931,3,India,31,Finance,16,Professor,Bachelor,0,28,0,0,1,0,Public,100,10,1,12,47435.76
1932,1,USA,31,Retail,10,Professor,Bachelor,1,2,0,0,1,1,Government,10,2,1,44,97666.24
1933,2,UK,26,Tech,24,Doctor,Bachelor,1,49,3,1,1,1,Government,100,16,1,0,104039.5
1934,5,Australia,30,Education,25,Business Analyst,Master,1,403,0,1,1,1,Non-profit,10000,19,1,0,140934.4
1935,3,India,33,Healthcare,28,Sales Associate,Bachelor,0,51,3,1,1,0,Public,10,10,0,0,50041.78
1936,1,USA,25,Retail,14,Doctor,Bachelor,1,99,7,0,0,1,Non-profit,10000,12,0,0,100391.5
1937,4,Canada,32,Manufacturing,2,Data Scientist,Bachelor,1,858,20,1,0,0,Government,10,0,1,0,115245.4
1938,1,USA,24,Education,17,Business Analyst,PhD,1,820,22,0,1,0,Non-profit,100,13,1,0,255528.3
1939,4,Canada,33,Others,7,Product Manager,PhD,1,213,18,0,1,1,Private,1000,6,0,15,128457.2
1940,2,UK,34,Education,0,Professor,Bachelor,1,78,6,0,0,0,Startup,100,0,1,14,81454.03
1941,2,UK,24,Education,17,Doctor,Bachelor,1,14,0,0,1,1,Startup,10,12,1,0,90722.96
1942,3,India,24,Finance,8,Sales Associate,Bachelor,0,8,0,0,0,0,Startup,10,1,0,0,39159.35
1943,4,Canada,29,Finance,20,Professor,Bachelor,1,62,3,0,1,1,Startup,100,16,0,30,135503.2
1944,4,Canada,26,Retail,1,Doctor,Bachelor,1,5,0,1,1,0,Private,10000,0,0,0,51322.34
1945,2,UK,29,Retail,5,Data Scientist,Master,1,424,1,0,0,1,Startup,100,3,0,0,98420.63
1946,1,USA,28,Healthcare,27,Data Scientist,Bachelor,1,655,27,0,1,1,Private,1000,0,0,0,160559.1
1947,1,USA,27,Others,11,Software Engineer,Bachelor,1,521,31,1,0,1,Public,100,9,0,0,157238.7
1948,3,India,25,Tech,15,Sales Associate,Bachelor,0,69,5,0,1,1,Government,10,12,1,0,56064.65
1949,2,UK,30,Finance,20,Sales Associate,Bachelor,1,46,0,1,1,0,Startup,100,2,0,0,81103.96
1950,2,UK,31,Retail,9,Marketing Associate,Bachelor,1,68,5,0,1,1,Startup,10,0,1,0,77761.76
1951,5,Australia,31,Finance,24,Sales Associate,Bachelor,1,41,2,1,1,0,Public,100,21,0,0,109237.9
1952,3,India,23,Finance,8,Software Engineer,Bachelor,0,628,8,1,0,0,Private,10,4,0,0,62358.11
1953,2,UK,30,Finance,12,Doctor,Bachelor,1,88,6,1,0,1,Non-profit,100,7,0,0,75523.73
1954,5,Australia,31,Retail,25,Doctor,Bachelor,1,53,4,1,0,0,Public,10000,1,0,0,81743.52
1955,4,Canada,31,Others,18,Business Analyst,Bachelor,1,894,15,0,1,1,Non-profit,100,0,0,0,128554.6
1956,5,Australia,30,Retail,3,Professor,Bachelor,1,57,0,0,0,1,Startup,100,1,1,8,81873.09
1957,2,UK,27,Healthcare,14,Marketing Associate,Bachelor,1,9,0,1,0,0,Non-profit,10000,6,1,0,67616.69
1958,1,USA,33,Education,27,Doctor,Bachelor,1,48,2,0,0,0,Startup,10000,19,1,0,135053.2
1959,3,India,29,Manufacturing,2,Sales Associate,Bachelor,0,84,0,0,1,1,Government,10000,0,0,0,32756.29
1960,4,Canada,32,Others,13,Data Scientist,Master,1,190,3,0,1,1,Government,100,10,1,0,82699.06
1961,1,USA,29,Manufacturing,1,Data Scientist,PhD,1,100,3,1,0,1,Private,10000,0,1,0,90120.07
1962,3,India,31,Education,22,Business Analyst,Master,0,305,22,0,0,1,Government,10,1,1,0,59378.68
1963,4,Canada,26,Tech,8,Marketing Associate,Bachelor,1,3,0,0,0,0,Startup,1000,1,0,0,75866.78
1964,4,Canada,30,Healthcare,15,Product Manager,Bachelor,1,422,20,0,0,0,Private,10000,7,1,33,149798.5
1965,2,UK,31,Healthcare,24,Marketing Associate,Bachelor,1,10,0,0,0,1,Private,1000,11,0,0,79318.07
1966,5,Australia,27,Finance,21,Product Manager,PhD,1,820,44,0,0,0,Public,1000,13,0,26,376048.6
1967,1,USA,25,Education,8,Sales Associate,Bachelor,1,59,0,0,0,0,Non-profit,10,5,1,0,76507.41
1968,5,Australia,26,Finance,17,Data Scientist,PhD,1,614,39,0,0,0,Government,100,7,0,0,226446.3
1969,2,UK,23,Manufacturing,7,Sales Associate,Bachelor,1,70,6,1,1,0,Startup,10,1,0,0,77831.21
1970,2,UK,27,Manufacturing,20,Sales Associate,Bachelor,1,60,4,1,0,0,Startup,10,7,0,0,91884.44
1971,1,USA,31,Education,6,Software Engineer,Bachelor,1,416,37,1,1,0,Private,10000,0,1,0,123618.1
1972,4,Canada,23,Others,4,Professor,Bachelor,1,95,7,0,1,0,Non-profit,100,1,0,46,91714.8
1973,3,India,34,Manufacturing,18,Professor,Bachelor,0,28,1,0,1,1,Private,100,3,0,12,43853.35
1974,4,Canada,35,Retail,26,Product Manager,Master,1,601,2,1,0,1,Government,10000,8,0,47,177156.4
1975,5,Australia,33,Healthcare,15,Sales Associate,Bachelor,1,56,0,1,1,1,Startup,1000,13,1,0,106707
1976,1,USA,27,Finance,7,Software Engineer,PhD,1,952,27,0,1,1,Public,10,6,1,0,231612.3
1977,2,UK,25,Healthcare,1,Marketing Associate,Bachelor,1,6,0,0,1,1,Startup,10000,0,0,0,63393.58
1978,4,Canada,29,Education,28,Data Scientist,PhD,1,117,4,1,0,1,Private,1000,18,1,0,132637.8
1979,1,USA,25,Education,16,Data Scientist,Bachelor,1,888,72,1,1,1,Government,10,11,1,0,277851.6
1980,3,India,25,Manufacturing,12,Software Engineer,Master,0,447,29,0,1,0,Non-profit,10000,7,0,0,70814.4
1981,2,UK,25,Tech,1,Sales Associate,Bachelor,1,18,0,0,1,0,Private,1000,0,1,0,61200.97
1982,4,Canada,35,Retail,1,Data Scientist,Bachelor,1,598,10,0,1,1,Non-profit,10000,0,1,0,88528.33
1983,2,UK,30,Tech,18,Doctor,Bachelor,1,69,1,1,0,0,Startup,10000,6,0,0,103332.3
1984,5,Australia,34,Education,29,Sales Associate,Bachelor,1,83,3,1,1,0,Private,1000,14,0,,99052.09
1985,3,India,33,Healthcare,30,Data Scientist,Bachelor,0,661,64,0,1,0,Public,10000,23,0,0,155966.1
1986,3,India,32,Retail,17,Doctor,Bachelor,0,1,0,0,1,1,Government,100,15,0,0,46023.53
1987,3,India,33,Finance,5,Business Analyst,Bachelor,0,243,7,1,1,1,Private,1000,4,0,0,45103.9
1988,5,Australia,29,Tech,21,Marketing Associate,Bachelor,1,80,3,1,0,0,Startup,10000,2,1,0,113174.6
1989,4,Canada,32,Tech,5,Software Engineer,Bachelor,1,497,15,0,1,0,Public,10000,0,0,0,102650.8
1990,4,Canada,29,Healthcare,23,Product Manager,PhD,1,940,14,1,1,1,Public,10,11,0,2,220371.7
1991,4,Canada,23,Education,9,Business Analyst,Bachelor,1,910,9,1,0,1,Public,10000,1,0,0,114977.5
1992,4,Canada,25,Manufacturing,15,Professor,Bachelor,1,4,0,0,0,0,Private,10,5,1,48,92358.28
1993,4,Canada,24,Retail,22,Software Engineer,Bachelor,1,642,0,0,0,1,Private,1000,9,0,0,118987.4
